,100000
30667,3.1539063518977435
30668,3.1539339398089274
30669,3.1539615259210954
30670,3.1539891102344235
30671,3.153886280646844
30672,3.1537834577641575
30673,3.1536806415857077
30674,3.1535778321108396
30675,3.153605424436041
30676,3.1536330149623497
30677,3.1536606036899406
30678,3.15368819061899
30679,3.153715775749674
30680,3.153743359082168
30681,3.153640571018838
30682,3.1535377896555095
30683,3.153565376091774
30684,3.1535929607299984
30685,3.1534901909665645
30686,3.153517776257047
30687,3.153545359749739
30688,3.153442601583629
30689,3.15347018572825
30690,3.1534977680753316
30691,3.153525348625049
30692,3.1535529273775778
30693,3.1535805043330942
30694,3.153477765108324
30695,3.1533750325775345
30696,3.1532723067400723
30697,3.153299889243599
30698,3.1533274699501614
30699,3.1533550488599347
30700,3.1533826259730953
30701,3.153410201289818
30702,3.1534377748102793
30703,3.1534653465346536
30704,3.153492916463117
30705,3.1535204845958447
30706,3.153548050933012
30707,3.1535756154747947
30708,3.1536031782213683
30709,3.1535004884402476
30710,3.1533978053466183
30711,3.1534253711904143
30712,3.153322697229186
30713,3.1533502637233837
30714,3.153247598893049
30715,3.1532751660372442
30716,3.1533027313865287
30717,3.153330294941077
30718,3.1533578567010645
30719,3.1533854166666666
30720,3.1534129748380586
30721,3.1533103313586355
30722,3.1533378901799956
30723,3.153365447207395
30724,3.153393002441009
30725,3.153420555881013
30726,3.1533179288573567
30727,3.1533454829471492
30728,3.153242865046048
30729,3.153270419785226
30730,3.1532979727311186
30731,3.153195366393336
30732,3.1532229199882864
30733,3.1532504717901997
30734,3.1532780217992515
30735,3.153305570015617
30736,3.1533331164394705
30737,3.153360661070987
30738,3.153388203910342
30739,3.15341574495771
30740,3.1533131648287305
30741,3.1533407065252748
30742,3.1533682464300816
30743,3.1533957845433256
30744,3.1532932184094973
30745,3.153320757171665
30746,3.1532182001496083
30747,3.1532457395602966
30748,3.153143191648509
30749,3.153170731707317
30750,3.1531982699749603
30751,3.153225806451613
30752,3.15325334113745
30753,3.1532808740326463
30754,3.153308405137376
30755,3.153205878527767
30756,3.1532334102805866
30757,3.1532609402431886
30758,3.1531584251763713
30759,3.153185955786736
30760,3.1532134846071322
30761,3.1532410116377347
30762,3.153268536878718
30763,3.153296060330256
30764,3.153323581992524
30765,3.153351101865696
30766,3.153248610524263
30767,3.1532761310452417
30768,3.153173648802366
30769,3.1530711732206695
30770,3.1530986968249324
30771,3.153126218640322
30772,3.1531537386670134
30773,3.15318125690518
30774,3.153208773354996
30775,3.1532362880166365
30776,3.1532638008902754
30777,3.153291311976087
30778,3.1533188212742456
30779,3.1533463287849255
30780,3.1533738345083004
30781,3.1534013384445454
30782,3.1534288405938344
30783,3.1534563409563408
30784,3.1534838395322398
30785,3.1533814071331125
30786,3.153408906356579
30787,3.1534364037936857
30788,3.1534638994446067
30789,3.153491393309516
30790,3.1533889772985613
30791,3.15341647181086
30792,3.153443964537395
30793,3.1533415600441645
30794,3.1533690534177627
30795,3.1532666580075333
30796,3.1531642692470045
30797,3.1531917656990713
30798,3.153219260365596
30799,3.153116883116883
30800,3.1531443784292716
30801,3.1531718719563666
30802,3.153199363698341
30803,3.1532268536553696
30804,3.1532543418276253
30805,3.153281828215283
30806,3.1533093128185152
30807,3.1533367956374967
30808,3.153364276672401
30809,3.1533917559234017
30810,3.153419233390672
30811,3.1534467090743865
30812,3.1533443676370365
30813,3.153371843967028
30814,3.1532695116014926
30815,3.1532969885773623
30816,3.153324463769997
30817,3.15335193717957
30818,3.1533794088062557
30819,3.153277092796885
30820,3.153304565069271
30821,3.1533320355590164
30822,3.1533595042662945
30823,3.1533869711912796
30824,3.1534144363341445
30825,3.1534418996950624
30826,3.1533396048918156
30827,3.1532373167250554
30828,3.1532647831587144
30829,3.1531625040544924
30830,3.1531899711329507
30831,3.1532174364296837
30832,3.1532448999448643
30833,3.1532723616786664
30834,3.153299821631263
30835,3.153327279802828
30836,3.153354736193534
30837,3.153382190803554
30838,3.153409643633062
30839,3.153307392996109
30840,3.1533348464706075
30841,3.1532326048894364
30842,3.153260059008527
30843,3.1531578264816496
30844,3.153185281244934
30845,3.153212734228101
30846,3.1531105131779427
30847,3.1531379668049793
30848,3.1530357548056664
30849,3.152933549432739
30850,3.1529610061262194
30851,3.152988461039803
30852,3.153015914173662
30853,3.1530433655279704
30854,3.1530708151029008
30855,3.153098262898626
30856,3.153125708915319
30857,3.1531531531531534
30858,3.153180595612301
30859,3.153208036292936
30860,3.153105861767279
30861,3.15313330309118
30862,3.1531607426368145
30863,3.1531881804043547
30864,3.153215616393974
30865,3.1531134581740425
30866,3.1531408948067514
30867,3.1530387456265387
30868,3.1530661829019406
30869,3.153093618399741
30870,3.1531210521201127
30871,3.153148484063229
30872,3.1531759142292617
30873,3.153073783766276
30874,3.1531012145748987
30875,3.152999093146781
30876,3.153026524597597
30877,3.1530539542716496
30878,3.1530813821691117
30879,3.152979274611399
30880,3.1530067031508047
30881,3.152904604624053
30882,3.152932033805006
30883,3.152959461209688
30884,3.152986886838271
30885,3.153014310690928
30886,3.1530417327678313
30887,3.1530691530691533
30888,3.153096571595066
30889,3.153123988345743
30890,3.153021915768347
30891,3.152919849799301
30892,3.152947269608002
30893,3.1529746876416134
30894,3.1530021039003073
30895,3.153029518384257
30896,3.1530569310936336
30897,3.15308434202861
30898,3.1529822971617203
30899,3.153009708737864
30900,3.153037118539853
30901,3.15293508510776
30902,3.152962495550594
30903,3.1529899042195186
30904,3.1528878822197055
30905,3.152915291529153
30906,3.1528132785453136
30907,3.152840688494888
30908,3.1527386845255427
30909,3.1527660951148495
30910,3.15266410015852
30911,3.1526915113871636
30912,3.1527189208423643
30913,3.152746328524293
30914,3.152773734433123
30915,3.1528011385690258
30916,3.152699162273183
30917,3.1527265670483215
30918,3.1527539700507776
30919,3.152652005174644
30920,3.152679408816015
30921,3.1525774529461223
30922,3.152604857226013
30923,3.15263225973354
30924,3.1525303152789004
30925,3.1525577184246267
30926,3.1525851197982346
30927,3.1526125193998964
30928,3.152510588767823
30929,3.1524086647268024
30930,3.152436067375772
30931,3.1524634682529418
30932,3.1524908673584844
30933,3.152518264692571
30934,3.1525456602553743
30935,3.152573054047065
30936,3.152600446067815
30937,3.152627836317797
30938,3.1526552247971815
30939,3.152682611506141
30940,3.152709996444847
30941,3.1527373796134706
30942,3.152764761012184
30943,3.152792140641158
30944,3.1526902569074164
30945,3.1527176371744328
30946,3.152615762432546
30947,3.1525138942742665
30948,3.1525412775857053
30949,3.1525686591276254
30950,3.1524668023650286
30951,3.15249418454381
30952,3.1525215649533163
30953,3.1525489435937195
30954,3.1525763204651915
30955,3.152603695567903
30956,3.1526310689020254
30957,3.1526584404677305
30958,3.152556607125553
30959,3.152454780361757
30960,3.1523529601757048
30961,3.15238033718752
30962,3.152407712430966
30963,3.152435085906214
30964,3.1524624576134346
30965,3.1524898275527997
30966,3.152517195724481
30967,3.1525445621286488
30968,3.152442765345991
30969,3.1524701323861803
30970,3.1524974976591005
30971,3.1523957122562316
30972,3.1524230781648535
30973,3.1524504423064506
30974,3.1524778046811943
30975,3.152505165289256
30976,3.1525325241308066
30977,3.152559881206017
30978,3.1525872365150587
30979,3.152614590058102
30980,3.152512830444466
30981,3.1525401846233296
30982,3.152567537036439
30983,3.152594887683966
30984,3.152493141842827
30985,3.1525204931259276
30986,3.1524187562526222
30987,3.152317025945527
30988,3.152215302204008
30989,3.152242658922233
30990,3.152270013874996
30991,3.1521683014971607
30992,3.152195657083858
30993,3.152093953668452
30994,3.1521213098886918
30995,3.152148664343786
30996,3.1521760170339066
30997,3.152203367959223
30998,3.1521016806993774
30999,3.152
31000,3.151898325860456
31001,3.151925682214051
31002,3.1518240170306098
31003,3.151851374016256
31004,3.15187872923722
31005,3.1519060826936722
31006,3.151933434385784
31007,3.1519607843137254
31008,3.1519881324776677
31009,3.1520154788777814
31010,3.152042823514237
31011,3.152070166387205
31012,3.152097507496856
31013,3.152124846843361
31014,3.1521521844268903
31015,3.152050554552489
31016,3.15194893123126
31017,3.1519762718421562
31018,3.1518746574680034
31019,3.1519019987105095
31020,3.151929338190258
31021,3.1519566759074205
31022,3.151984011862167
31023,3.1520113460546675
31024,3.1519097502014506
31025,3.1519370850254624
31026,3.151964418087472
31027,3.15199174938765
31028,3.1520190789261657
31029,3.1520464067031906
31030,3.1519448293641843
31031,3.151843258571797
31032,3.1518705893726033
31033,3.151897918412064
31034,3.1519252456903497
31035,3.1518236886196673
31036,3.1518510165286595
31037,3.151878342676719
31038,3.151905667064016
31039,3.1519329896907218
31040,3.1519603105570053
31041,3.1519876296630374
31042,3.1520149470089875
31043,3.1520422625950264
31044,3.152069576421324
31045,3.1519680474135154
31046,3.151995361870712
31047,3.15202267456841
31048,3.151921156881059
31049,3.15194847020934
31050,3.1519757817783645
31051,3.1518742754089915
31052,3.1519015876082825
31053,3.1519288980485607
31054,3.151956206729995
31055,3.151854714064915
31056,3.1518820233763725
31057,3.151909330929229
31058,3.1519366367236548
31059,3.1518351577591757
31060,3.151862464183381
31061,3.151760994140751
31062,3.1516595306312976
31063,3.151686840072109
31064,3.1517141477547077
31065,3.1517414536792634
31066,3.1516400038626196
31067,3.151667310415862
31068,3.1516946152113037
31069,3.151593176697779
31070,3.1516204821215923
31071,3.151519052523172
31072,3.1515463585749686
31073,3.15157366286928
31074,3.151600965406275
31075,3.151499549491569
31076,3.151526852656305
31077,3.151554154063968
31078,3.151452749444963
31079,3.1514800514800516
31080,3.1515073517583088
31081,3.151534650279905
31082,3.1514332593379017
31083,3.1513318749195727
31084,3.1513591764516646
31085,3.1513864762272408
31086,3.1514137742464694
31087,3.1514410705095215
31088,3.1513397021454534
31089,3.151238340302348
31090,3.151265639574153
31091,3.1512929370899267
31092,3.1511915865307305
31093,3.151218884672284
31094,3.151246181058048
31095,3.1511448417802934
31096,3.1511721387915235
31097,3.1510708084121166
31098,3.1510981060484258
31099,3.1509967845659164
31100,3.1510240828269187
31101,3.151051379332519
31102,3.151078674082886
31103,3.1511059670781894
31104,3.1511332583185983
31105,3.151031955249791
31106,3.151059247114797
31107,3.1510865372251513
31108,3.150985245427368
31109,3.1510125361620056
31110,3.1510398251422327
31111,3.151067112368218
31112,3.151094397840131
31113,3.151121681558141
31114,3.151148963522417
31115,3.1511762437331274
31116,3.151074975094
31117,3.1511022559290445
31118,3.151129535010765
31119,3.1511568123393316
31120,3.1510555573407024
31121,3.1510828352933618
31122,3.151110111493108
31123,3.1511373859401104
31124,3.1510361445783133
31125,3.151063419649168
31126,3.15109069296752
31127,3.1509894628630173
31128,3.1510167368049085
31129,3.151044008994539
31130,3.150942790144872
31131,3.1508415777977645
31132,3.150868852985578
31133,3.1507676495149997
31134,3.150794925325197
31135,3.1508221993833505
31136,3.1508494716896296
31137,3.150876742244203
31138,3.1509040110472397
31139,3.1509312780989083
31140,3.150958543399377
31141,3.1509858069488152
31142,3.151013068747391
31143,3.1510403287952737
31144,3.1510675870926312
31145,3.151094843639633
31146,3.1509936751533054
31147,3.1510209323231027
31148,3.1510481877427847
31149,3.15107544141252
31150,3.1511026933324775
31151,3.151129943502825
31152,3.151157191923731
31153,3.151184438595365
31154,3.1512116835178943
31155,3.151238926691488
31156,3.1512661681163143
31157,3.1512934077925414
31158,3.1513206457203378
31159,3.151219512195122
31160,3.151246750746125
31161,3.151273987548938
31162,3.151301222603729
31163,3.151328455910666
31164,3.151355687469918
31165,3.151382917281653
31166,3.151410145346039
31167,3.1514373716632442
31168,3.151464596233437
31169,3.1514918190567855
31170,3.1515190401334574
31171,3.151417939176184
31172,3.1514451608763996
31173,3.151472380830179
31174,3.1514995990376904
31175,3.151526815499102
31176,3.1515540302145815
31177,3.1515812431842964
31178,3.151480162930177
31179,3.1515073765234125
31180,3.1515345883711237
31181,3.1514335193380796
31182,3.151332456787352
31183,3.151359671626475
31184,3.151386884720218
31185,3.151414096068749
31186,3.15131304710296
31187,3.151340259074003
31188,3.151367469300074
31189,3.15139467778134
31190,3.15142188451797
31191,3.1513208515003845
31192,3.1513480588593596
31193,3.1512470346861576
31194,3.151274242667094
31195,3.1513014489037054
31196,3.1513286533961598
31197,3.1513558561446247
31198,3.1513830571492676
31199,3.1514102564102564
31200,3.1513092529085607
31201,3.1512082558810333
31202,3.151235458129026
31203,3.1511344699397514
31204,3.1511616728088447
31205,3.1511888739344998
31206,3.151087896946198
31207,3.151115098692643
31208,3.1510141305392674
31209,3.150913168856136
31210,3.1509403735862356
31211,3.150967576573113
31212,3.150866626085285
31213,3.150893829691805
31214,3.150921031555342
31215,3.1509482316760637
31216,3.150975430054137
31217,3.1510026266897304
31218,3.1510298215830104
31219,3.1509288917360667
31220,3.150956087248967
31221,3.1508551662289412
31222,3.15088236236108
31223,3.150909556751217
31224,3.150808646917534
31225,3.1508358419266
31226,3.1508630351939027
31227,3.1508902267196106
31228,3.1509174165038907
31229,3.1508165225744476
31230,3.1508437129774904
31231,3.1507428278688523
31232,3.1507700188902765
31233,3.1507972081705833
31234,3.150824395709941
31235,3.150851581508516
31236,3.150750712296315
31237,3.150777898713106
31238,3.150677038317488
31239,3.1507042253521127
31240,3.1506033737716463
31241,3.1506305614237244
31242,3.150529718656979
31243,3.1505569069261297
31244,3.1504560729716755
31245,3.150483261857518
31246,3.1503824367139246
31247,3.1502816180235533
31248,3.150180805785785
31249,3.150208
31250,3.1502351924738408
31251,3.1502623832074748
31252,3.1502895722010686
31253,3.15031675945479
31254,3.1502159654455286
31255,3.1502431533145634
31256,3.1501423681095435
31257,3.150169556593512
31258,3.1501967433379185
31259,3.15022392834293
31260,3.1502511116087137
31261,3.150278293135436
31262,3.150305472923264
31263,3.1502047082906857
31264,3.150231888693427
31265,3.150259067357513
31266,3.15028624428311
31267,3.1501854931559423
31268,3.1500847484729286
31269,3.150111928365846
31270,3.150139106520418
31271,3.1500383729854184
31272,3.1500655517539093
31273,3.1500927287842937
31274,3.1501199040767385
31275,3.1500191840388796
31276,3.1500463599450077
31277,3.1500735341134343
31278,3.1501007065443267
31279,3.15
31280,3.15002717304434
31281,3.1499264752893037
31282,3.1499536489467124
31283,3.149980820866897
31284,3.150007991050024
31285,3.15003515949626
31286,3.1500623262057723
31287,3.1500894911787265
31288,3.1501166544152897
31289,3.150143815915628
31290,3.150170975679908
31291,3.150198133708296
31292,3.1500974658869394
31293,3.150124624528664
31294,3.150023965489695
31295,3.150051124744376
31296,3.150078282263476
31297,3.1501054380471594
31298,3.150132592095594
31299,3.1501597444089455
31300,3.150186894987381
31301,3.150214043831065
31302,3.1501134076606077
31303,3.150140557117301
31304,3.1501677048394825
31305,3.1501948508273174
31306,3.1502219950809724
31307,3.150249137600613
31308,3.1501485195950045
31309,3.150175662727563
31310,3.1502028041263452
31311,3.1502299437915178
31312,3.150257081723246
31313,3.1502842179216963
31314,3.150311352387035
31315,3.1502107548856815
31316,3.1502378899639174
31317,3.150265023309279
31318,3.1502921549219325
31319,3.1503192848020434
31320,3.150218703106542
31321,3.150118127833472
31322,3.1500175589822175
31323,3.1500446941642193
31324,3.150071827613727
31325,3.1500989593309074
31326,3.14999840393271
31327,3.1500255362614915
31328,3.1500526668581825
31329,3.150079795722949
31330,3.1501069228559575
31331,3.1501340482573728
31332,3.150161171927361
31333,3.150188293866088
31334,3.1502154140737195
31335,3.150242532550421
31336,3.150269649296359
31337,3.150169123747527
31338,3.150196241105332
31339,3.15022335673261
31340,3.1502504706295267
31341,3.150149958522111
31342,3.150177073030661
31343,3.1500765696784074
31344,3.1501036847982133
31345,3.1501307981879667
31346,3.1500303059303922
31347,3.150057419931096
31348,3.150084532201984
31349,3.1501116427432216
31350,3.1500111639182165
31351,3.150038275070171
31352,3.150065384492712
31353,3.150092492186005
31354,3.1499920267899855
31355,3.150019135093762
31356,3.150046241668527
31357,3.150073346514446
31358,3.150100449631685
31359,3.15
31360,3.1500271037275596
31361,3.1500542057266756
31362,3.149953767177885
31363,3.149980869787017
31364,3.1498804399808704
31365,3.1497800165784606
31366,3.1498071221347277
31367,3.1498342259627647
31368,3.149861328062737
31369,3.1498884284348105
31370,3.149788020783526
31371,3.149815121764631
31372,3.1498422210180728
31373,3.149869318544017
31374,3.149768924302789
31375,3.1497960224375317
31376,3.1496956369315106
31377,3.1497227356746764
31378,3.149749832690653
31379,3.149649458253665
31380,3.1496765558777606
31381,3.1497036517749026
31382,3.149730745945257
31383,3.149757838388988
31384,3.1497849291062607
31385,3.149812018097241
31386,3.1498391053620924
31387,3.1497387536638204
31388,3.149765841536844
31389,3.149792927683976
31390,3.1498200121053803
31391,3.149847094801223
31392,3.149874175771669
31393,3.1497738421354398
31394,3.149800923713967
31395,3.1498280035673334
31396,3.1498550816957036
31397,3.149754761449774
31398,3.149781840185993
31399,3.1498089171974524
31400,3.149835992484316
31401,3.149863066046749
31402,3.1498901378849156
31403,3.149789835689721
31404,3.149816908135647
31405,3.1497166146596194
31406,3.14974368771293
31407,3.149770759042282
31408,3.1497978286478396
31409,3.1498248965297675
31410,3.149724618764127
31411,3.1496243473831655
31412,3.1495240823862733
31413,3.1494238237728402
31414,3.1494508992519497
31415,3.149477973007385
31416,3.14950504503931
31417,3.1495321153478897
31418,3.1495591839332886
31419,3.1495862507956716
31420,3.1496133159352024
31421,3.1496403793520464
31422,3.1496674410463674
31423,3.14969450101833
31424,3.149594272076372
31425,3.149494049513142
31426,3.1495211124192575
31427,3.1495481736031565
31428,3.1495752330650038
31429,3.1494750238625517
31430,3.149502083929878
31431,3.149529142275388
31432,3.149556198899246
31433,3.149583253801616
31434,3.1496103069826624
31435,3.14963735844255
31436,3.1496644081814424
31437,3.1496914561995037
31438,3.1497185024968988
31439,3.1497455470737914
31440,3.149772589930346
31441,3.1496724126963933
31442,3.1496994561587637
31443,3.1497264979010304
31444,3.1497535379233583
31445,3.1497805762259112
31446,3.149807612808853
31447,3.149834647672348
31448,3.14986168081656
31449,3.1498887122416535
31450,3.1499157419477917
31451,3.1499427699351394
31452,3.1499697962038598
31453,3.149996820754117
31454,3.1500238435860752
31455,3.150050864699898
31456,3.15007788409575
31457,3.1501049017737937
31458,3.1500047681108745
31459,3.150031786395423
31460,3.150058802962398
31461,3.1500858178119637
31462,3.1501128309442836
31463,3.150139842359522
31464,3.150166852057842
31465,3.1501938600394075
31466,3.1502208663043825
31467,3.15024787085293
31468,3.150274873685214
31469,3.1503018748013982
31470,3.1503288742016458
31471,3.150355871886121
31472,3.150382867854987
31473,3.150409862108407
31474,3.1504368546465447
31475,3.150463845469564
31476,3.150490834577628
31477,3.1503907490946057
31478,3.1504177388100003
31479,3.1504447268106732
31480,3.1504717130967888
31481,3.150498697668509
31482,3.1505256805259982
31483,3.1504256130097827
31484,3.1504525964745116
31485,3.150479578225243
31486,3.15050655826214
31487,3.1505335365853657
31488,3.150560513195084
31489,3.1505874880914577
31490,3.15061446127465
31491,3.150641432744824
31492,3.150668402502143
31493,3.150695370546771
31494,3.150595332592475
31495,3.1506223012446024
31496,3.1506492681842717
31497,3.1505492412216647
31498,3.150449220610178
31499,3.1504761904761907
31500,3.150503158629885
31501,3.1504031490064124
31502,3.150430117766562
31503,3.1503301168105637
31504,3.1503570861767973
31505,3.1503840538310164
31506,3.150411019773384
31507,3.1504379840040624
31508,3.1504649465232157
31509,3.150491907331006
31510,3.1503919266287963
31511,3.1504188880426502
31512,3.1504458477453747
31513,3.1504728057371327
31514,3.150499762018087
31515,3.1505267165883994
31516,3.150426753815401
31517,3.1504537089916873
31518,3.150480662457565
31519,3.150507614213198
31520,3.150407664731449
31521,3.150434617092824
31522,3.1504615677441867
31523,3.1504885166856997
31524,3.1505154639175257
31525,3.1505424094398276
31526,3.150442477876106
31527,3.1503425526516113
31528,3.1503695010942305
31529,3.150396447827466
31530,3.1502965335701374
31531,3.1503234809082836
31532,3.1503504265372784
31533,3.150377370457284
31534,3.1502774694783575
31535,3.150304414003044
31536,3.1503313568189744
31537,3.1502314668019533
31538,3.1502584102222646
31539,3.150285351934052
31540,3.150312291937478
31541,3.1503392302327056
31542,3.1503661668198966
31543,3.1503931016992137
31544,3.1504200348708196
31545,3.150446966334876
31546,3.150473896091546
31547,3.1505008241409915
31548,3.150527750483375
31549,3.1504278922345486
31550,3.1504548191816424
31551,3.1503549695740367
31552,3.1503818971254716
31553,3.1504088229701463
31554,3.1504357471082236
31555,3.1504626695398654
31556,3.1504895902652343
31557,3.150516509284492
31558,3.150543426597801
31559,3.1505703422053233
31560,3.150597256107221
31561,3.1506241683036564
31562,3.1505243481291387
31563,3.1505512609301736
31564,3.1505781720259782
31565,3.1506050814167144
31566,3.1506319891025436
31567,3.150658895083629
31568,3.1506857993601316
31569,3.150712701932214
31570,3.150612904247569
31571,3.1506398074243
31572,3.1506667088968423
31573,3.1506936086653576
31574,3.150720506730008
31575,3.1507474030909552
31576,3.1507742977483613
31577,3.150674520235607
31578,3.150701415497641
31579,3.150728309056365
31580,3.1507552009119406
31581,3.1507820910645306
31582,3.1508089795142955
31583,3.150835866261398
31584,3.1508627513059997
31585,3.1508896346482618
31586,3.1509165162883463
31587,3.150943396226415
31588,3.1509702744626296
31589,3.150997150997151
31590,3.1510240258301416
31591,3.1510508989617625
31592,3.1510777703921753
31593,3.151104640121542
31594,3.1511315081500237
31595,3.1510317761741993
31596,3.1510586448080513
31597,3.1510855117412495
31598,3.1509857906895786
31599,3.151012658227848
31600,3.1510395240656943
31601,3.151066388203278
31602,3.151093250640762
31603,3.1511201113783067
31604,3.1511469704160735
31605,3.15104726950579
31606,3.1510741291486064
31607,3.15097443685143
31608,3.1510012970989276
31609,3.1509016134134766
31610,3.1509284742652874
31611,3.1509553334176896
31612,3.1509821908708444
31613,3.151009046624913
31614,3.150909378459592
31615,3.150936234817814
31616,3.15096308947718
31617,3.150989942437852
31618,3.1510167936999904
31619,3.151043643263757
31620,3.1510704911293126
31621,3.1510973372968185
31622,3.151124181766436
31623,3.151151024538325
31624,3.1511778656126483
31625,3.1512047049895657
31626,3.151231542669238
31627,3.1512583786518276
31628,3.151285212937494
31629,3.151312045526399
31630,3.1513388764187034
31631,3.1513657056145674
31632,3.151392533114153
31633,3.1514193589176203
31634,3.1514461830251306
31635,3.151473005436844
31636,3.1514998261529223
31637,3.1515266451735253
31638,3.1515534624988146
31639,3.1515802781289506
31640,3.151607092064094
31641,3.1516339043044055
31642,3.151534304585532
31643,3.1515611174314246
31644,3.1515879285827144
31645,3.1516147380395627
31646,3.15164154580213
31647,3.151668351870576
31648,3.1516951562450632
31649,3.1517219589257506
31650,3.151748759912799
31651,3.1517755592063694
31652,3.151802356806622
31653,3.151829152713717
31654,3.151729584583794
31655,3.1517563810967903
31656,3.151783175916859
31657,3.1518099690441597
31658,3.1518367604788526
31659,3.151863550221099
31660,3.151890338271059
31661,3.1519171246288926
31662,3.151817578877554
31663,3.151844365841334
31664,3.1518711511132165
31665,3.1517716162445524
31666,3.1516720876622353
31667,3.1516988758368067
31668,3.1517256623196186
31669,3.1517524471108302
31670,3.151779230210603
31671,3.1518060116190956
31672,3.1518327913364694
31673,3.1518595693628844
31674,3.1518863456985002
31675,3.151913120343478
31676,3.1519398932979765
31677,3.1518403939642656
31678,3.1518671675242276
31679,3.1518939393939394
31680,3.151794450932736
31681,3.1518212234076133
31682,3.1517217435217626
31683,3.1517485166014394
31684,3.1516490452895694
31685,3.151675818973679
31686,3.1517025909679046
31687,3.1517293612724058
31688,3.1517561298873424
31689,3.151782896812875
31690,3.1518096620491622
31691,3.151836425596365
31692,3.151863187454643
31693,3.151889947624156
31694,3.1519167061050637
31695,3.1519434628975267
31696,3.1519702180017037
31697,3.151996971417755
31698,3.15189753619988
31699,3.15192429022082
31700,3.1519510425538626
31701,3.1519777931991673
31702,3.152004542156894
31703,3.152031289427202
31704,3.152058035010251
31705,3.1519586198195926
31706,3.1519853660075063
31707,3.152012110508389
31708,3.1520388533224004
31709,3.1519394512771997
31710,3.151840055501246
31711,3.151866801210898
31712,3.151767413994261
31713,3.151668033045343
31714,3.151694781649062
31715,3.1517215285660236
31716,3.151748273796387
31717,3.1517750173403116
31718,3.1518017591979572
31719,3.151828499369483
31720,3.151855237855049
31721,3.1518819746548137
31722,3.1519087097689376
31723,3.151935443197579
31724,3.1519621749408984
31725,3.1519889049990546
31726,3.151889557789895
31727,3.1519162884518406
31728,3.1519430174288505
31729,3.151969744721084
31730,3.1519964703287005
31731,3.1520231942518593
31732,3.1520499164907196
31733,3.15207663704544
31734,3.152103355916181
31735,3.1521300731031006
31736,3.152030752749157
31737,3.1520574705400466
31738,3.1520841866473424
31739,3.1521109010712034
31740,3.152137613811789
31741,3.152038308865226
31742,3.1519390101754716
31743,3.1519657258064515
31744,3.151992439754292
31745,3.152019152019152
31746,3.1520458626011907
31747,3.152072571500567
31748,3.15209927871744
31749,3.1521259842519687
31750,3.152152688104312
31751,3.1521793902746285
31752,3.1522060907630776
31753,3.152232789569818
31754,3.152133522279956
31755,3.152160221690389
31756,3.1521869194193406
31757,3.152213615466969
31758,3.152240309833433
31759,3.1522670025188915
31760,3.1521677529045053
31761,3.1521944461935645
31762,3.152221137801845
31763,3.152247827729505
31764,3.152274515976704
31765,3.1523012025436
31766,3.1523278874303524
31767,3.152354570637119
31768,3.152255343259152
31769,3.1522820270695626
31770,3.152182808221334
31771,3.1522094926350244
31772,3.1521102823151734
31773,3.1521369673317805
31774,3.152163650668765
31775,3.152190332326284
31776,3.152217012304497
31777,3.1522436906035622
31778,3.1522703672236383
31779,3.1522970421648835
31780,3.152323715427457
31781,3.152350387011516
31782,3.15237705691722
31783,3.152403725144727
31784,3.1524303916941956
31785,3.1523312150003147
31786,3.1523578821530815
31787,3.1522587139801184
31788,3.1522853817358207
31789,3.152312047813778
31790,3.152338712214149
31791,3.1523653749370912
31792,3.1523920359827633
31793,3.152418695351324
31794,3.1524453530429315
31795,3.152472009057743
31796,3.152372865364657
31797,3.1523995219825145
31798,3.1524261769238024
31799,3.1524528301886794
31800,3.1524794817773025
31801,3.152380353436891
31802,3.1524070056283997
31803,3.1524336561438813
31804,3.152460304983493
31805,3.1523611897126327
31806,3.152387839154903
31807,3.152414486921529
31808,3.1523153824389323
31809,3.152342030807922
31810,3.152368677501493
31811,3.152395322519804
31812,3.152421965863012
31813,3.1524486075312756
31814,3.1524752475247526
31815,3.1525018858436007
31816,3.152528522487978
31817,3.1525551574580426
31818,3.152581790753952
31819,3.1526084223758644
31820,3.152635052323937
31821,3.152661680598328
31822,3.1526883071991953
31823,3.152589240824535
31824,3.15261586802828
31825,3.1526424935587256
31826,3.1526691174160306
31827,3.152570064094508
31828,3.1525966885544627
31829,3.1526233113415016
31830,3.152649932455782
31831,3.1526765518974615
31832,3.152577513900669
31833,3.152604133944839
31834,3.152630752316633
31835,3.152657369016208
31836,3.1526839840437226
31837,3.15258496136692
31838,3.15248594491033
31839,3.15251256281407
31840,3.1525391790458843
31841,3.152440173355945
31842,3.1524667901893664
31843,3.1523677929908303
31844,3.1523944104254986
31845,3.152421026188532
31846,3.1524476402800894
31847,3.1524742527003267
31848,3.152500863449402
31849,3.1524018838304553
31850,3.152428495180685
31851,3.1524551048599774
31852,3.152356135999749
31853,3.152382746279902
31854,3.1524093548893424
31855,3.152435961828227
31856,3.1523370059955425
31857,3.1522380563751646
31858,3.1522646661853795
31859,3.1522912743251728
31860,3.152317880794702
31861,3.1523444855941247
31862,3.152371088723598
31863,3.152397690183279
31864,3.152424289973325
31865,3.152450888093893
31866,3.1524774845451407
31867,3.1525040793272248
31868,3.1525306724403026
31869,3.152557263884531
31870,3.152583853660067
31871,3.152484939759036
31872,3.1525115301352242
31873,3.152538118842944
31874,3.1524392156862744
31875,3.1524658049943532
31876,3.15236691031151
31877,3.152393500219587
31878,3.1524200884594875
31879,3.1524466750313676
