,100000
449,3.146666666666667
450,3.139689578713969
451,3.1327433628318584
452,3.1258278145695364
453,3.1189427312775333
454,3.1120879120879126
455,3.1184210526315788
456,3.12472647702407
457,3.1310043668122276
458,3.1372549019607847
459,3.1304347826086953
460,3.136659436008677
461,3.12987012987013
462,3.136069114470842
463,3.1293103448275863
464,3.12258064516129
465,3.1158798283261797
466,3.1220556745182018
467,3.115384615384616
468,3.108742004264392
469,3.1021276595744682
470,3.095541401273885
471,3.0889830508474576
472,3.082452431289641
473,3.075949367088607
474,3.0821052631578945
475,3.07563025210084
476,3.081761006289308
477,3.087866108786611
478,3.0814196242171192
479,3.0749999999999997
480,3.0686070686070686
481,3.0622406639004147
482,3.0559006211180124
483,3.049586776859504
484,3.043298969072165
485,3.0493827160493825
486,3.0431211498973307
487,3.0368852459016393
488,3.042944785276074
489,3.0489795918367344
490,3.0427698574338082
491,3.0365853658536586
492,3.0304259634888435
493,3.0242914979757085
494,3.0303030303030303
495,3.0362903225806455
496,3.0422535211267605
497,3.048192771084337
498,3.042084168336673
499,3.048
500,3.04191616766467
501,3.047808764940239
502,3.0536779324055665
503,3.0595238095238093
504,3.0534653465346535
505,3.059288537549407
506,3.06508875739645
507,3.0708661417322833
508,3.0648330058939095
509,3.0705882352941174
510,3.064579256360078
511,3.0703125
512,3.076023391812866
513,3.0700389105058363
514,3.064077669902913
515,3.0697674418604652
516,3.0754352030947776
517,3.0694980694980694
518,3.0751445086705202
519,3.0807692307692305
520,3.074856046065259
521,3.068965517241379
522,3.0745697896749524
523,3.0801526717557257
524,3.0742857142857143
525,3.079847908745247
526,3.085388994307401
527,3.079545454545455
528,3.0737240075614367
529,3.0679245283018868
530,3.062146892655367
531,3.0676691729323307
532,3.073170731707317
533,3.0786516853932584
534,3.0728971962616827
535,3.0671641791044775
536,3.072625698324022
537,3.078066914498141
538,3.0723562152133583
539,3.0666666666666664
540,3.0720887245841038
541,3.0664206642066416
542,3.0607734806629834
543,3.066176470588235
544,3.0715596330275226
545,3.0769230769230766
546,3.0712979890310788
547,3.076642335766423
548,3.07103825136612
549,3.0654545454545454
550,3.0707803992740472
551,3.065217391304348
552,3.059674502712477
553,3.0541516245487363
554,3.0486486486486486
555,3.043165467625899
556,3.048473967684022
557,3.043010752688172
558,3.0483005366726297
559,3.0428571428571427
560,3.0374331550802136
561,3.03202846975089
562,3.037300177619893
563,3.042553191489362
564,3.0477876106194692
565,3.042402826855124
566,3.0476190476190474
567,3.052816901408451
568,3.057996485061511
569,3.0631578947368423
570,3.0683012259194395
571,3.0629370629370634
572,3.068062827225131
573,3.062717770034843
574,3.0678260869565213
575,3.072916666666667
576,3.0779896013864816
577,3.083044982698962
578,3.0880829015544045
579,3.093103448275862
580,3.087779690189329
581,3.092783505154639
582,3.097770154373928
583,3.102739726027397
584,3.097435897435898
585,3.0921501706484644
586,3.097103918228279
587,3.091836734693877
588,3.086587436332767
589,3.0915254237288137
590,3.0862944162436543
591,3.0810810810810807
592,3.075885328836425
593,3.070707070707071
594,3.0655462184873947
595,3.070469798657718
596,3.065326633165829
597,3.060200668896321
598,3.055091819699499
599,3.06
600,3.064891846921797
601,3.0697674418604652
602,3.064676616915423
603,3.0596026490066226
604,3.0545454545454542
605,3.0495049504950495
606,3.0543657331136735
